gene	logFC	logCPM	LR	PValue	FDR
ETV7	-0.34739983834179	8.68520673791063	2.88883028833435	0.089195662939098	1
MRPL14	0.2582276225536	9.16558992560637	2.88839967297366	0.0892195080849066	1
SOWAHD	0.129822626451673	8.64850114569848	2.88773329413353	0.0892564221612731	1
TAGLN	0.131015280482197	8.64866190957038	2.8842462303877	0.0894498584530408	1
SLC25A42	0.351881987664542	8.68463951119537	2.88337184486774	0.0894984341012508	1
PTGR1	0.126840699077776	8.64834555430176	2.88205514077482	0.0895716363201645	1
GBE1	0.294984236145312	8.66539736386852	2.88033860296003	0.0896671648402564	1
CDC25B	0.215901020522298	9.50852624516164	2.87987495119665	0.0896929868742692	1
MS4A1	0.370343414321928	8.72258542674944	2.87883922488538	0.0897506984421949	1
ENTHD2	0.343210916028142	8.67955068953361	2.87668883663893	0.0898706486147532	1
ZNF7	0.329795944756083	8.67506233309563	2.87400603249024	0.0900205412087496	1
MRPL15	-0.324141358384682	8.90992671622738	2.86997472030311	0.0902462873691278	1
RP11-294J22.6	-0.349739873351376	8.68590489091849	2.86981997028714	0.0902549653221931	1
SLC39A13	0.330900934086684	8.67423312409752	2.8656062430932	0.0904916078560394	1
TRAF6	-0.287858455077972	8.66537213613564	2.8654163497248	0.0905022880940224	1
RP11-415F23.4	-0.188983292809086	8.65314306311659	2.86439318742956	0.0905598577112445	1
PPP6R1	0.312087744236181	8.66875513611953	2.8640786014986	0.0905775663039494	1
MCM8	-0.33660239318169	8.68013738821849	2.86182456293413	0.0907045600741286	1
EMC9	0.322368066632771	8.90033561096463	2.86148174645086	0.0907238914683855	1
RRAGB	-0.338573362738407	8.68173636071676	2.85870226256266	0.0908807915643968	1
MRPS27	0.365894458009605	8.7773922678478	2.85804970054579	0.0909176709541749	1
GFM2	0.270085440418453	8.66039969995391	2.85650254303054	0.0910051731370005	1
RP11-680A11.5	0.130704667620557	8.64878991491239	2.85529931062751	0.0910732872370514	1
TSPAN4	-0.287577610244608	8.6652996029465	2.85396515320304	0.0911488776232467	1
PSMC4	0.255447656810871	9.16706425904217	2.85323771530932	0.0911901213267255	1
RPS21	0.142312073595086	11.0857056063345	2.85208585033047	0.0912554703160167	1
ZNF169	-0.319271708230453	8.67384892375891	2.85184944376513	0.0912688887055926	1
ENHO	0.128390388965868	8.64852592137829	2.85059261564049	0.0913402620008702	1
DTNB	0.353789116771382	8.69092125445988	2.84918588975628	0.0914202196437924	1
SNORA76	-0.231531412289235	9.3674235535192	2.84723110535089	0.0915314549005371	1
RN7SL832P	-0.240847854915221	8.65825933517223	2.84684400619059	0.0915534998622216	1
TAF9B	0.373606330081965	8.71252654376193	2.84613761229596	0.09159374324587	1
REXO4	0.375274315622053	8.73401943451658	2.84475555672546	0.0916725347689563	1
AL627171.2	-0.13126937620274	8.64890311743255	2.84316237416061	0.0917634540785141	1
NPHP3	0.346923550577634	8.68484665495408	2.84001535564009	0.0919433352281536	1
TMEM50A	0.232520621874186	9.32177509184584	2.83992948205935	0.0919482490612598	1
PQBP1	0.318054385390108	8.91163205983674	2.8388674338708	0.0920090448625387	1
CGRRF1	0.346206730107913	8.6848151723536	2.8357055506339	0.0921903021427591	1
DDX51	-0.241924521856632	8.65865092629888	2.83397443530661	0.0922897039171951	1
MTMR10	-0.152387604362202	8.65091042000394	2.83243678638985	0.0923780943878987	1
RBCK1	-0.303630019067845	8.96586363517102	2.83173335090169	0.0924185614558934	1
CTD-2031P19.5	-0.136011587409839	8.64939963487688	2.83031642052489	0.0925001327794704	1
FMR1	0.369126811062203	8.70585046899773	2.8291369774812	0.0925680918547249	1
IL2RG	-0.215052335381056	9.51241554218004	2.82859578114227	0.0925992935486462	1
WRNIP1	0.373161550576987	8.74165367405966	2.82817070967806	0.0926238082875687	1
RNF114	-0.356912010192668	8.81198165783806	2.82660334896005	0.0927142621515887	1
FNTB	-0.251017914836338	8.65947721253825	2.82621243928951	0.0927368368723454	1
UBLCP1	0.373719853290462	8.7124152834272	2.82570127756611	0.0927663650670163	1
TBC1D17	0.351710827931109	8.68769200184109	2.82397421443679	0.0928662076550797	1
XAB2	0.368899800566238	8.75858656222217	2.8216096939519	0.0930030915264002	1
WDR89	-0.243128996519846	8.6584452497477	2.82158636749366	0.0930044430046773	1
SS18	-0.356527147473579	8.68949625418625	2.82069846663047	0.0930559016979739	1
TCTN2	-0.240905757650233	8.65898664872186	2.8206099571768	0.093061032999339	1
CDS2	0.357874653702418	8.79506167743644	2.82050925557741	0.0930668715097199	1
PLD4	0.127467496305063	8.64848491329683	2.8193747437567	0.0931326761304539	1
RP11-649A18.7	0.125025083543781	8.64824406548862	2.81665681656137	0.0932905287861383	1
CTD-2118P12.1	0.130726451817443	8.64887701530195	2.81373614892436	0.0934604805906808	1
TRIOBP	0.372553357910156	8.73686451621322	2.81323425077275	0.0934897196097414	1
NDUFC2	0.20432665890474	9.61281538480432	2.81253269872587	0.0935306065121897	1
FAM78A	-0.373709250004728	8.71180411501945	2.80997458175059	0.0936798600177611	1
TRIM69	0.342443447455689	8.83736885628119	2.80888969729671	0.0937432358757563	1
SIRPG	-0.316844025033747	8.92511917235909	2.80792104635162	0.093799861109237	1
SCAF8	0.327229507778152	8.67485721380745	2.80782877378823	0.0938052571035573	1
CUL3	0.364965530679945	8.77082136527473	2.80747120997825	0.0938261702168717	1
ITPRIP	0.232170863497612	8.65508720920091	2.80689756992983	0.093859731744268	1
NEK8	-0.261313163073459	8.66133296430561	2.80532208467409	0.0939519746750994	1
APC	-0.334362276102392	8.68110410154363	2.80397883746879	0.0940306982028372	1
KBTBD11	0.215379217463628	8.65466051716095	2.80343035034302	0.0940628639514312	1
RASA4	-0.310914426396529	8.67231189579207	2.80321613435613	0.0940754297892104	1
ITPR2	0.367450547976805	8.70744209115427	2.80250176308024	0.0941173477691471	1
EPHX1	-0.134904295944029	8.64931770403868	2.80206275189261	0.0941431182104916	1
HCFC1R1	0.347522213104138	8.82042729867248	2.79949073682386	0.0942942526531604	1
RP11-395P17.11	0.132347700569739	8.64905184946087	2.7984039320223	0.094358193822002	1
CR1	0.127202813777938	8.64851949355532	2.79740709386871	0.0944168833670241	1
EBI3	0.127202813777938	8.64851949355532	2.79740709386871	0.0944168833670241	1
NEK1	0.361698082654142	8.69946723503987	2.79714087021287	0.0944325641909793	1
SLC35A3	0.352088398064908	8.68807498588856	2.79629467377001	0.0944824247793469	1
DNAJB5	0.130161059714224	8.64870702756108	2.7961162703528	0.0944929405326922	1
MT1E	0.226575276255476	9.37294775206941	2.79059580572061	0.0948189673194032	1
IER2	-0.268637621393402	9.09998869290904	2.78998465573511	0.094855135724712	1
PLCG2	0.269104016844989	8.66000110425499	2.78684501644788	0.0950411792815217	1
RAB25	0.0843337678771366	8.64700823865098	2.78670494532293	0.0950494886349763	1
AC007383.3	0.0843337678771366	8.64700823865098	2.78670494532293	0.0950494886349763	1
RP11-731C17.2	0.0843337678771366	8.64700823865098	2.78670494532293	0.0950494886349763	1
LINC00880	0.0843337678771366	8.64700823865098	2.78670494532293	0.0950494886349763	1
SUGCT	0.0843337678771366	8.64700823865098	2.78670494532293	0.0950494886349763	1
RP11-727A23.11	0.0843337678771366	8.64700823865098	2.78670494532293	0.0950494886349763	1
PPM1F	-0.247712671762758	8.65983120512669	2.78561691035914	0.0951140604020592	1
ATP5I	0.193899861344513	9.75652987205082	2.7815700614712	0.0953546487879767	1
ACSL4	0.34159599840611	8.68355725583187	2.77911964244322	0.0955006501586199	1
SF3B4	0.294837270393772	8.9721208330777	2.77902871523861	0.0955060724836353	1
ATRIP	-0.248556076957371	8.65924387012871	2.77722884814241	0.0956134742310758	1
ARG2	0.121722725918798	8.64821575286198	2.77580259582356	0.0956986750269824	1
NCOR1	0.271832561806106	9.0653210428345	2.77456922668131	0.0957724201244803	1
AC022400.2	-0.133093452192147	8.64926201281466	2.77419554804561	0.0957947751770605	1
JPX	-0.372501065483793	8.74746699526	2.77294596965586	0.0958695715819287	1
C17orf75	0.356815376556679	8.69596813706071	2.77047422673296	0.09601771089312	1
WHSC1L1	0.270274970456763	9.07620001321351	2.76984144105359	0.0960556757986804	1
POLR2J	0.230469755177985	9.32364501600368	2.76726424547007	0.0962104674337661	1
LIX1L	-0.374018784368302	8.73763183822412	2.76656534315069	0.0962524917587161	1
ZNF821	-0.339234467279433	8.68267061055656	2.76641084569439	0.0962617842409581	1
MYOM2	-0.372081563434816	8.71455047529332	2.76502371605827	0.0963452590369561	1
MXRA7	0.265575056257028	8.66152934149017	2.76385019273411	0.0964159409999618	1
PLEC	0.359281230959908	8.77988316002536	2.76338591667874	0.0964439202009166	1
NUCKS1	0.179543445982297	9.96000166635517	2.76129460716032	0.0965700609101943	1
TUBA4A	0.210842171829431	9.50484520176151	2.76015134030149	0.0966390948884167	1
DCUN1D2	0.128269310349545	8.64880549691909	2.75955064913777	0.0966753880219224	1
C2CD2	0.22160661965914	8.65486111350722	2.75933675938936	0.0966883146031559	1
GCC1	0.21941541829819	8.65532614918182	2.75581168663718	0.0969016264765893	1
NAB2	-0.13184473471904	8.64920221782895	2.75488924096196	0.0969575308390142	1
DAK	0.352928486833569	8.69235030046547	2.75312731698614	0.0970644090906785	1
CNOT8	-0.360425948608397	8.78983955848764	2.75189956296748	0.0971389605280771	1
SLC38A6	-0.283360035781043	8.66539403899137	2.74797041377603	0.0973779653840202	1
RP1-241P17.4	-0.344949764409373	8.8320211750148	2.74712560781285	0.0974294374888986	1
ZNF880	-0.370828840561292	8.71541301103363	2.74707863055255	0.0974323005769411	1
RP11-378J18.3	-0.131465124250596	8.64919433413698	2.74452380299307	0.0975881459869796	1
ROCK2	0.356380306617194	8.69676206068557	2.74311580592922	0.0976741504801008	1
FBXO21	0.367663637963526	8.71997967039606	2.7406979943749	0.0978220302275557	1
EOGT	0.261066979917984	8.66087207784967	2.73979850013061	0.0978771079738983	1
NIPSNAP3A	0.362170422786715	8.76442378961518	2.73917426754161	0.0979153508040392	1
RBM34	0.350122673720476	8.69258736869572	2.73893560959122	0.0979299761914397	1
RP6-109B7.3	0.366744504276704	8.74335951754828	2.73710377726329	0.0980423135250481	1
TRDMT1	0.25865186201882	8.65997606930472	2.73635261435508	0.0980884193073875	1
DLG5	-0.132813880699408	8.64934530724384	2.73583195094388	0.098120391091155	1
RP11-312B8.1	0.223546130853469	8.65538205690954	2.73422800822377	0.0982189540394109	1
IRF1	0.27077317546191	9.05670243053959	2.72838546057517	0.0985788953544742	1
RP11-1094M14.12	-0.127119922175131	8.64882851081886	2.72622355974817	0.0987124479749	1
NLE1	-0.30401865550461	8.67174801004361	2.72508279635471	0.0987829988313988	1
CRIP1	0.154889483371805	10.4941530121034	2.72421386204246	0.0988367752560823	1
RP11-286E11.1	0.123924277481889	8.6485266086748	2.72381633390457	0.0988613880448061	1
AMACR	0.12350711358646	8.64859010794907	2.72259426106839	0.0989370940730796	1
GCSH	-0.368099131112198	8.72180712076784	2.7213691262177	0.0990130533041522	1
NADSYN1	-0.370568497824739	8.73361283956295	2.72079638692861	0.0990485853780781	1
LINC00965	-0.130722560658365	8.6490578293595	2.72049063007228	0.0990675598728207	1
FAM72D	-0.282200994230716	8.66546510609363	2.71766352701744	0.0992431907774039	1
GAMT	0.361329141115487	8.70039609538521	2.71730091508637	0.0992657422566526	1
APRT	0.240854197877621	9.21764130436067	2.71683517844014	0.0992947154518295	1
SRP14	0.161034239213468	10.3355411323728	2.71616334855224	0.0993365258472399	1
RP11-166P13.3	-0.308881451208782	8.67350003482805	2.71577700868929	0.0993605778729468	1
C21orf2	0.347739656738781	8.69166219011873	2.71529177051502	0.0993907959325972	1
HBA2	-0.3607870433073	8.70119868456487	2.71395315655644	0.0994742097381136	1
SYNE1	-0.359574387183742	8.78256706264854	2.71393065391504	0.099475612610914	1
COQ7	-0.369479620783208	8.74223941340748	2.71391693871692	0.0994764676623921	1
TEX264	0.267580910843247	9.07394990526355	2.71154018988256	0.0996247634165056	1
SLC9A8	-0.275901275294291	8.66523892110323	2.71095505288648	0.0996613096895386	1
CHM	-0.345976962319396	8.68915593709106	2.70637479063592	0.0999478883566379	1
C19orf12	-0.370523068771281	8.73390838558653	2.70458353135473	0.100060208880114	1
MAT2A	0.343780979974365	8.8114363006157	2.70301082701019	0.100158938626982	1
AF011889.2	-0.131755516236984	8.64929894413248	2.70277328908938	0.100173859805042	1
MIA3	0.366014544030349	8.72399465898052	2.70265953910325	0.100181005982001	1
SLMAP	0.365116810924161	8.72397064625688	2.69931674188337	0.100391261182094	1
CIRBP	0.234530080408166	9.26515024327633	2.69810839174374	0.100467382548064	1
GALM	0.301996082849102	8.9358403193512	2.69794425142828	0.100477727614093	1
ALG8	0.365732612221356	8.72649788899989	2.69717806117004	0.100526032725192	1
CCDC90B	0.335441325600603	8.83625492619689	2.69556778127514	0.100627636897601	1
BIRC5	0.187113318603288	9.79899223135091	2.69332025326304	0.100769637295651	1
RIOK1	0.364551534263026	8.73423760461242	2.69321516104333	0.10077628245221	1
AC068620.1	0.124699066767078	8.64877403482711	2.68961335743903	0.101004320211847	1
RP11-228B15.4	-0.131600804174895	8.6493407922897	2.68941454609304	0.101016923788206	1
RP11-434H6.6	-0.131508144234085	8.64930245334273	2.6892025633853	0.101030364251902	1
SNRPG	0.162774285212055	10.2673993610453	2.6873066481017	0.101150659025361	1
RP11-134P9.3	-0.127483601113465	8.64890310452327	2.68626530221118	0.101216798445964	1
CD40LG	-0.367953466764804	8.74055517340982	2.68534682321012	0.101275173407107	1
CNN3	-0.129891509226637	8.64920696513346	2.68505543884105	0.101293700355418	1
MAP2K2	0.333324225911779	8.83920702834078	2.68489837461794	0.101303688428971	1
RAB40C	0.279941247802403	8.66502995935956	2.6843383937812	0.101339307655043	1
IRF2BP1	-0.335632211265974	8.68298813593493	2.68313352460075	0.101415993326397	1
ANKEF1	-0.127126585276022	8.64877989060231	2.68180906387	0.101500363780625	1
RP11-245J9.6	0.124266789166068	8.648711878114	2.68104546682224	0.101549041112915	1
ALG14	0.362480666670228	8.71287353075463	2.68061826623938	0.101576285175689	1
KMT2D	0.293387560548567	8.66576882213564	2.68053570584885	0.101581551259485	1
NUP214	0.346669898479637	8.68922680737588	2.67779798290015	0.101756345076922	1
CCT6A	0.235092048800908	9.24155840670373	2.67746960982134	0.101777332602099	1
ATP10D	0.208767220317568	8.65466494839862	2.67659857758277	0.101833026393536	1
PTGS1	-0.129734542641177	8.64909132671187	2.67582657605384	0.101882416021093	1
TXNIP	-0.301571045396057	8.94637495883929	2.67083031961221	0.102202690973471	1
ZNF280B	-0.127704637875311	8.64901442702492	2.67080001624232	0.102204636866359	1
AP5S1	0.348797877385999	8.69125790353965	2.66999218838131	0.10225652546132	1
CCNK	0.358530734980779	8.7591106999223	2.66974662899079	0.102272304001779	1
ABHD17A	-0.286597111710896	8.99388810801088	2.66970593410736	0.102274919128933	1
PPWD1	0.362855510665582	8.71651165360162	2.66968693437008	0.10227614011162	1
STX12	0.348233557398925	8.69054537261826	2.66807666763643	0.102379678862831	1
TOR2A	-0.351751610372088	8.79540637335198	2.66804076232773	0.102381988849379	1
ZNF799	-0.128548162786959	8.64913178851603	2.66402356157341	0.102640797947635	1
RP11-89F3.2	-0.316316295883023	8.67727666764759	2.66266705774309	0.102728352611263	1
DDOST	0.274982121113085	9.02503449016203	2.66224304546853	0.102755736970644	1
TTI2	0.284638662923811	8.66584476372392	2.65997045884166	0.102902645640243	1
NCALD	0.302577648758775	8.66893206952802	2.65527823933888	0.103206696342634	1
ZNF100	0.276063383288801	8.66512643453057	2.65171174647437	0.103438458912535	1
PCF11	0.360476868297246	8.71946187446819	2.65090555283598	0.103490926964083	1
CREBZF	0.361569751569757	8.73569682825697	2.65004309385662	0.103547089089384	1
GPX1	0.244544095256729	9.17103637196183	2.64900207221012	0.103614923413962	1
ZNF296	-0.233626749242448	8.65871695742942	2.64779765830145	0.103693465302571	1
UBE2F	0.35113718669758	8.78360949775066	2.64756110450347	0.103708899036976	1
WDR37	0.335867207094457	8.6822675408965	2.64670037825825	0.103765077555989	1
TMSB4Y	0.125308384617088	8.64867808558246	2.64482134482767	0.103887835510262	1
TIPARP	0.361163434879915	8.71810385418781	2.64385444474959	0.103951065413617	1
NRD1	0.299642318881159	8.9351966701663	2.64297122448659	0.104008859951672	1
ERLEC1	0.342344026233448	8.8031056207233	2.64121044487089	0.104124183631298	1
AMOT	-0.128315536131521	8.64912090757621	2.63711704647956	0.104392825656095	1
FAM41C	-0.297947599093378	8.6718240671012	2.63626252262533	0.104449002176256	1
ZNF677	0.216944813388477	8.65492423673225	2.63608475970255	0.104460692496517	1
SLC22A17	-0.128647485616675	8.6491775367709	2.63435099763331	0.104574786031756	1
TMEM164	-0.240360100112857	8.65930909431464	2.63307848031749	0.104658613341085	1
LRRC16A	0.215527212928645	8.65549084687015	2.63289999388771	0.104670377052948	1
PDIA4	0.27698206906891	9.00645897860175	2.63212809970673	0.104721267858813	1
TRAPPC8	0.350816524494397	8.69525455697026	2.63154553935482	0.104759693879295	1
VDR	0.122436741969538	8.64846135498219	2.62948848431244	0.104895502066334	1
AHNAK	0.258633046045896	9.0910556376108	2.62507788501711	0.105187343617489	1
TMEM63A	-0.364494087524604	8.72354360899685	2.62478786220581	0.105206565069539	1
LIG4	-0.127950342790614	8.64918243649183	2.62436948232773	0.105234300252911	1
BOK	-0.127858594119108	8.64920680362157	2.62416753502314	0.10524769058434	1
RP11-25K19.1	-0.363598200202825	8.72896165694026	2.62338039445794	0.10529990060677	1
NDUFB4	0.192648635087268	9.67244229389287	2.62288850158183	0.10533254164151	1
MTHFSD	-0.235995073741988	8.65800299522929	2.62237965256343	0.105366319522845	1
TTC13	-0.331329781955663	8.68136340021674	2.62063208531009	0.105482415136266	1
TCF25	0.29453646805732	8.94312454529656	2.61823860422697	0.105641648152842	1
TPMT	0.358760412087486	8.74079668824931	2.61810023901037	0.105650861339159	1
IFT80	0.341554674002043	8.68725243249525	2.61374407855301	0.105941371572845	1
AC137932.1	0.323109624113118	8.67996749929951	2.61186136875874	0.106067199566112	1
STX6	0.289009284779507	8.66895996694742	2.61159247861691	0.106085183792798	1
SPAG9	0.359489845386467	8.73006219465717	2.61108282092616	0.106119280494451	1
FLII	0.321713858200939	8.86168369368297	2.60889512014774	0.106265776841342	1
SCPEP1	0.352313350854835	8.69943084465309	2.60631859787094	0.106438594589378	1
ABCC3	-0.12787254409901	8.64920075785282	2.60521079636937	0.106512994054796	1
BLMH	0.333965650492596	8.82486566280485	2.60489938741429	0.10653391841474	1
ZNF865	-0.312170625220183	8.67712841632898	2.60395387484451	0.106597477444733	1
ABI1	-0.335934685490519	8.82774201878292	2.60362619608446	0.106619514296782	1
GEMIN7	-0.360862599981551	8.74451697516209	2.60301507790308	0.10666062619694	1
CCT5	0.21030918458135	9.45236996673577	2.60137107879018	0.106771309692315	1
STRADB	-0.321711353662044	8.6807336506886	2.60131619815881	0.106775006745581	1
ZFX	-0.362438469562492	8.73126565039526	2.60131266042353	0.106775245071196	1
COMMD3	0.284899067211009	8.97478349953173	2.59931255922447	0.106910078812789	1
HIST1H4F	0.214755266930563	8.6555127582874	2.5984601358076	0.106967600392036	1
RNF139-AS1	-0.297658065085118	8.67014222477183	2.59823787758528	0.106982603970112	1
LONP2	-0.361585962380391	8.71567730614207	2.59771811428578	0.107017699692911	1
SEC31B	0.255765438091421	8.66126107083454	2.59653085663433	0.107097913708353	1
USP18	-0.331216504657626	8.68379446458806	2.59610572508443	0.107126652670724	1
ILF2	0.213516377710095	9.41056050137647	2.59579461714338	0.107147688981111	1
PTPLAD2	0.303767856692869	8.90819292135754	2.59380828917807	0.107282106235364	1
C16orf71	0.123712873221512	8.64867183724137	2.5934984607215	0.107303089387455	1
PARD6G	-0.122560542409973	8.64875266303052	2.59292576394015	0.107341887172747	1
ZFPM1	-0.236095160695671	8.65933918314882	2.59244016310868	0.107374796638395	1
ANAPC15	0.223591882486596	9.3124364456832	2.59204115535834	0.107401845926073	1
INSR	0.218736356391228	8.65527619098471	2.59117966851219	0.107460272822188	1
RASGRF2	-0.12234070253233	8.64874666738585	2.59038534451214	0.107514175582513	1
SNX30	-0.122044645008613	8.64872317573229	2.59006203819085	0.107536123620301	1
SPNS3	-0.345260045877624	8.6963326769693	2.588764055095	0.107624288283859	1
GABARAP	-0.361495057473307	8.72502201378106	2.58852805900065	0.107640326689596	1
ORC4	0.357877797820203	8.71009163868728	2.58841222400929	0.107648199850138	1
ZNF184	-0.278940445105922	8.66636906477778	2.58805994665764	0.1076721475894	1
PCYOX1	0.214458039920244	8.65417189411032	2.5875389404525	0.107707576202157	1
REL	0.354701514360488	8.75269687862158	2.58711314406801	0.107736540015875	1
SPEF2	0.21440284041631	8.65559432838662	2.58248788976886	0.108051713795466	1
FBRS	0.357378067539757	8.72800918714517	2.5823373038871	0.10806199201137	1
C5orf34	0.207650545825448	8.65491172827653	2.58213241019127	0.108075978722909	1
C19orf38	0.214586344854695	8.65481158775057	2.58166023748107	0.108108218340979	1
TNFAIP8	0.263726447589146	9.06190579064837	2.57969053094922	0.108242822475778	1
C7orf26	0.356080832270498	8.74389706456857	2.57948485499952	0.108256888393707	1
RCAN3	-0.314751851203614	8.88717301340551	2.57745448126599	0.108395850857652	1
RSF1	-0.335100118858581	8.8288088944757	2.57729924243358	0.108406483744606	1
CKB	0.208126336108951	8.65473510133449	2.57649413021509	0.108461647265868	1
TMEM38B	0.277354379706996	8.66579461260554	2.5762556737346	0.108477991401761	1
RP11-432I5.1	-0.123816680302179	8.64895617144852	2.57574534702225	0.108512978988973	1
ERCC6L	0.214719382342611	8.65549039907392	2.57550699634433	0.108529324365387	1
HAUS6	-0.361139304210955	8.73310072801227	2.57317312142015	0.108689517500209	1
CLEC10A	0.121522623214704	8.6486965521377	2.57241771295293	0.108741423058533	1
ZNF674-AS1	-0.231383283853701	8.65841522290878	2.57213283478185	0.108761004652405	1
AMN1	-0.223434363557735	8.65837982217914	2.5720603246841	0.108765989377873	1
RRP1	-0.358409513301225	8.74875947387945	2.57138791100749	0.108812226588155	1
PAGE5	0.115525292779884	8.64807173651168	2.57023221827315	0.108891745999039	1
AC007386.2	-0.126326296712218	8.64916631309568	2.56953517635594	0.10893973802426	1
CHID1	-0.356795482436235	8.75485196864856	2.56828569424124	0.10902582428236	1
ZNF552	0.211794448149651	8.65522365122255	2.56777883390756	0.109060767027035	1
CWC15	0.274807770071624	9.00603847629909	2.5662041045843	0.109169406757066	1
PPP2R5B	0.238604305696103	8.65944075322676	2.56500216996483	0.109252407607686	1
POP5	0.300712742527177	8.9130585071847	2.56229934270533	0.109439307611795	1
RP6-206I17.2	-0.228514132886668	8.65751318937934	2.56165586587566	0.109483855687682	1
ZNF830	-0.358330716169238	8.7395162096068	2.5597324920964	0.109617130248921	1
CARD16	0.241147988750477	9.16925708632024	2.55931993997228	0.10964574006382	1
ANXA2	0.154185593082718	10.3854979631746	2.55877047315187	0.109683857436339	1
PRELID2	0.219034481591303	8.65541018793294	2.55779023221534	0.109751894462553	1
ZNF582	-0.126115823449578	8.64920801266256	2.55764368616667	0.109762069985938	1
PGBD1	0.116650891280262	8.64839560353539	2.55760862965485	0.109764504312123	1
APOM	0.336185511131457	8.68594988023002	2.55757028053763	0.109767167344993	1
FMNL3	-0.11804322214604	8.64848783009898	2.55651366654065	0.109840568500805	1
SDCBP2	0.123374623137398	8.64874939733124	2.5554469554023	0.109914725830453	1
RP11-705C15.4	-0.126446739253503	8.64928133459823	2.55467447852341	0.109968462477368	1
ANLN	0.345276802694601	8.69995823941031	2.55402963178815	0.110013342771789	1
CDKN2D	0.236408116404258	9.19038599384164	2.55201993446138	0.11015334371402	1
CDCA2	0.341079064076396	8.79187259581983	2.55142970149885	0.110194498145484	1
TSR2	-0.331059764797176	8.83590933596238	2.55112734046287	0.110215587042369	1
ACSL6	0.354169474655975	8.71932664530847	2.55104338565087	0.110221443459682	1
EEF2	0.1640856071507	10.1379710614226	2.5508275610479	0.110236500259641	1
CFP	0.291224084352142	8.66931720854207	2.55059884541436	0.110252458858854	1
COX6B1	0.159658233658315	10.252762810186	2.54995901242876	0.11029711660712	1
RP11-498C9.15	-0.275768181976027	8.66549794301576	2.54912654665406	0.110355249124238	1
ANKRD10	0.337703040253252	8.80145811458374	2.54894901418751	0.110367650880618	1
POLQ	0.344847037291176	8.69397977415003	2.5471754444085	0.11049163003783	1
PRKAB2	-0.276255966249304	8.66560964783293	2.54668230802096	0.110526129325714	1
KIAA1009	-0.298465329585527	8.67138287389028	2.54618187452387	0.110561151224459	1
MAPKAPK5-AS1	0.326217491809298	8.8335328092211	2.54595664656233	0.110576917363437	1
CSK	0.228317261442325	9.25841076671312	2.54502377885154	0.110642245195103	1
RASA1	0.303715899067869	8.67406382440419	2.54485882904858	0.110653800888212	1
RUNX1	-0.357122707248486	8.74580708818501	2.54424056241481	0.110697125877561	1
LZTR1	-0.125708047846024	8.64926400594306	2.54293138066927	0.110788928299304	1
DCAKD	0.339642828228103	8.6946468321929	2.54255237968957	0.11081552023048	1
MVP	0.293228900231883	8.93574357933981	2.54194399960096	0.11085822082363	1
PATL1	0.341863234712488	8.69462850513718	2.54192896374894	0.110859276379604	1
SHPRH	-0.356347542149748	8.71391177611861	2.54122027601369	0.110909040649735	1
IMPACT	0.346812028171209	8.69968666425587	2.53975941169554	0.111011700559281	1
PXMP2	0.298949529850836	8.91304992480464	2.53857906262573	0.11109472407576	1
CTRL	-0.12622801969738	8.64931016180088	2.5371560032069	0.111194910231607	1
TP53TG1	0.340590440913983	8.79040207884099	2.53622212822191	0.111260710879061	1
ASNA1	0.24653954308693	9.12767687808557	2.53615996853677	0.111265092158975	1
FANCD2	0.337426284070093	8.79878061251325	2.53459860085789	0.111375206324124	1
PEX3	0.338655352565519	8.69275320858303	2.53384325253009	0.111428519680555	1
LRRC2	-0.126232563894438	8.6493114405757	2.53280902730772	0.111501562052501	1
SLC9A3R2	-0.123046826676423	8.64893109192652	2.53107356806784	0.111624247663836	1
SRRM2	0.23686515384305	9.18189204370895	2.53046799535281	0.111667092656232	1
AACS	0.211157455115656	8.65464482122996	2.53015568262988	0.111689196229387	1
PIGL	0.330047597407269	8.684047151961	2.52909672856819	0.1117641783417	1
COPE	0.18471067052099	9.73898671827977	2.52886751485653	0.111780415734258	1
ZFHX3	-0.123312935298883	8.64898471778263	2.52858674329951	0.11180030899953	1
TYW3	0.344577825236724	8.77445193987395	2.52654393044864	0.11194516405445	1
DUSP23	0.333048445192425	8.8108592494505	2.52546419336539	0.112021811248424	1
RHOXF1	-0.123954002439002	8.64909758075859	2.52443605205563	0.112094849527397	1
CEP63	-0.354328404765388	8.75460794905309	2.52417149560304	0.112113651872388	1
C16orf74	0.32496928022048	8.68389190493006	2.52412951642781	0.112116635702045	1
LYRM7	-0.354963024176529	8.71216767097496	2.52298649552671	0.112197913877666	1
SPAG1	0.315235641021475	8.67801608350519	2.52225003418717	0.112250316697919	1
TLDC1	0.301598764222293	8.67407515161165	2.52187682837409	0.112276882403109	1
C14orf2	0.175311740069734	9.91250009751585	2.51898263746759	0.112483133214949	1
CCDC150	0.241796884567676	8.65922252969484	2.51742794901106	0.11259409835529	1
CCDC34	0.261335442767411	9.04630356281218	2.51727527403398	0.112605001958344	1
MRPL51	0.182550996300657	9.78520405032571	2.51709925787719	0.112617573963994	1
FAM89B	0.297120071747013	8.9189243621776	2.51424376535715	0.112821744506454	1
ELOVL5	0.26402920502572	9.03597904256694	2.51343968989937	0.112879310249968	1
AGAP6	0.208455550282652	8.6550616466715	2.51235477822158	0.112957033042561	1
MIR22HG	0.207601463217454	8.65485861074643	2.51120807421722	0.113039246720904	1
SBK1	-0.306152209900395	8.67677587489413	2.50902071826081	0.113196253500314	1
