gene	logFC	logCPM	LR	PValue	FDR
TMSB15A	0.0532479353586467	5.54390019428367	3.6470242672469	0.0561694839466333	0.763809697830367
JUND	0.0827441640554994	7.79603467120248	3.64675503868102	0.0561785654524755	0.763809697830367
TSHR	-0.0667963135082114	5.54487052508982	3.64611775838365	0.0562000681346649	0.763809697830367
RP11-325L7.2	-0.069347782754726	5.54499762608965	3.64598571077588	0.0562045246880759	0.763809697830367
TMED7	0.136359215367297	6.45814458257224	3.64580774687681	0.0562105314909709	0.763809697830367
PYCR1	0.109335879965217	5.54738428005457	3.64489093923311	0.0562414872294372	0.763809697830367
ZNF48	-0.260712361359334	5.60265836552448	3.64460641798331	0.0562510976824807	0.763809697830367
HEBP1	-0.112109900803146	6.84533542512579	3.64453881995576	0.0562533812396937	0.763809697830367
CBX4	0.168381189248447	6.12368276099311	3.64325119242062	0.0562968979102255	0.763809697830367
AC092535.3	0.104054379951307	5.54698705099399	3.64242590647147	0.0563248080634216	0.763809697830367
LGALS8	0.154842088926672	6.23383288615661	3.64089966121969	0.0563764624871095	0.763809697830367
SLC25A45	0.149642524349749	6.29417479207295	3.64061649676864	0.0563860514649291	0.763809697830367
CTB-58E17.5	0.0577362107582592	5.54408489946165	3.63916112470405	0.0564353629686333	0.763809697830367
TFF3	0.0577362107582592	5.54408489946165	3.63916112470405	0.0564353629686333	0.763809697830367
ZNF280B	0.23413136651736	5.57979130394765	3.6365688964334	0.0565233072739355	0.764584422076489
TRIM68	0.255275023575297	5.59850811974348	3.63546539348931	0.0565607889945811	0.764676074013058
SV2C	-0.0644712068416364	5.54475533441374	3.63349423030818	0.0566278074295188	0.765166732727784
PXDN	-0.0667134437126149	5.54487080269613	3.63195344166425	0.056680252056881	0.76546004174214
WDR70	0.134386295936114	6.47030731996571	3.626177853885	0.0568772980092464	0.767178378632774
AC010761.13	-0.0636955064042939	5.5447042146199	3.62498541393363	0.0569180710125788	0.767178378632774
COLEC11	-0.0660959475214826	5.54483579506819	3.62351748495566	0.0569683064008892	0.767178378632774
SLC22A13	0.0586780915217246	5.54413105748385	3.62293319510936	0.0569883150307084	0.767178378632774
ATF2	0.194996573173364	5.94914689672128	3.62273572760523	0.0569950788648614	0.767178378632774
BAIAP2	-0.190448895018634	5.97883883784164	3.62166539454199	0.0570317557049318	0.767178378632774
PCAT7	-0.0657274828602778	5.54483090191686	3.62133386992031	0.0570431210592333	0.767178378632774
ARF5	0.0843944351476997	7.72007216747134	3.62101824449383	0.0570539435902461	0.767178378632774
ALDH6A1	-0.236465812463729	5.75487723644348	3.61800032285055	0.05715753572836	0.767845956867561
FAM96A	0.094080336592437	7.30307350505712	3.61368663845235	0.0573059526216585	0.767845956867561
SLC1A2	-0.0623650338231315	5.54465183606532	3.61364479507121	0.0573073942898225	0.767845956867561
SEC24D	0.173303092165965	6.08064710055244	3.6133446711525	0.0573177358615958	0.767845956867561
MTIF3	0.10173904469536	7.05916156442142	3.61313518778388	0.0573249553451789	0.767845956867561
EML3	0.149706246092053	6.29116892838505	3.6127506323038	0.0573382109008323	0.767845956867561
ODF3B	-0.0915573054632042	7.40950554882687	3.61219792158977	0.0573572684367796	0.767845956867561
SERPINB8	0.212829558242028	5.84906362421825	3.61152030126107	0.057380642050071	0.767845956867561
CXorf67	-0.0662791380208076	5.54489530451205	3.61099362228294	0.0573988161273606	0.767845956867561
ALOX15B	0.0561273055499388	5.544022150583	3.61021901875266	0.0574255564272145	0.767845956867561
LIN7A	0.254895282410156	5.62683990151922	3.60891272338637	0.0574706813747663	0.767845956867561
PNLIPRP1	0.0618620174771276	5.54428122801141	3.60882850046329	0.0574735920813209	0.767845956867561
ROMO1	0.0835299340544673	7.76248320907344	3.60737626216621	0.0575238054161119	0.768104732588437
ARID3A	0.0983299789830995	7.15571650321716	3.60354504860447	0.0576564991245741	0.769463985905289
CTD-2525I3.3	0.0586570855907095	5.54413579083616	3.60045503535937	0.057763758251165	0.769705673265695
hsa-mir-1199	0.254852538422323	5.59865333352057	3.59847923429777	0.0578324524160717	0.769705673265695
SYP	-0.248731823926327	5.59674086681302	3.59842313371422	0.0578344041737231	0.769705673265695
MIEN1	0.0876523821212199	7.55909036574173	3.59799041465931	0.0578494609624117	0.769705673265695
NDUFB8.1	0.0813966682514651	7.88128522281679	3.59745111933978	0.0578682319816368	0.769705673265695
SIPA1L2	-0.23942021266703	5.74478505085117	3.59654151143252	0.0578999069709829	0.769705673265695
LETM1	0.168750551972721	6.10885206510376	3.59377279933904	0.0579964343532508	0.769705673265695
AVPI1	0.246177046454559	5.70836001244673	3.59308515782595	0.0580204345297618	0.769705673265695
C15orf40	0.134263160846666	6.45658672650476	3.5928328250036	0.0580292441370627	0.769705673265695
RP11-353N4.4	-0.173718513006377	5.55797650092904	3.59244412494049	0.0580428174664175	0.769705673265695
PLA2G6	0.256738541501779	5.61117846018053	3.5911116154935	0.0580893740375326	0.769705673265695
NT5C	0.0994515605509315	7.13144108762216	3.58807947568141	0.0581954619333052	0.769705673265695
MAPK13	0.245889744073836	5.59755440050284	3.58762731322003	0.0582112997299307	0.769705673265695
G0S2	-0.098230866673491	7.19418186121851	3.58588036242463	0.0582725328343008	0.769705673265695
FGR	0.07034223679418	8.77914346056861	3.58485320955504	0.0583085679447316	0.769705673265695
ATP5J2-PTCD1	-0.0695271184071473	5.54508754625268	3.58266412241591	0.0583854456602661	0.769705673265695
GRK5	-0.216174244875443	5.83767682842718	3.5825003235874	0.0583912023779132	0.769705673265695
ATP1A2	-0.0644856001567854	5.54478457604865	3.58068419928176	0.0584550705834144	0.769705673265695
PCOLCE	0.249569313025539	5.69723415293861	3.58016738582637	0.0584732590865513	0.769705673265695
COL23A1	-0.119433285103894	5.54871388873291	3.580148113238	0.058473937473763	0.769705673265695
KIFAP3	0.195733283460471	5.92812257095331	3.57965020602524	0.0584914665029166	0.769705673265695
PIEZO1	0.131871672428751	6.49571660706489	3.57963955111529	0.0584918416744408	0.769705673265695
BAIAP2L2	-0.0642997678146868	5.54478434815804	3.57936042185647	0.0585016710448258	0.769705673265695
LINC01160	-0.0636803955580661	5.54474172879469	3.57841253355968	0.0585350634690125	0.769705673265695
HIST1H1D	-0.233381746381835	5.77998682496072	3.57582793600602	0.0586262172086243	0.769705673265695
RP13-890H12.2	-0.138318209930937	5.55100689050498	3.57503051819963	0.0586543710277003	0.769705673265695
NAPB	-0.231794882419891	5.7731290539608	3.57428678653503	0.0586806423413983	0.769705673265695
TCL1B	0.105630104635081	5.5472098128822	3.57418772792748	0.0586841423961422	0.769705673265695
LINC01118	-0.0685083226784945	5.54502492037045	3.5730066584749	0.0587258904220366	0.769705673265695
RP11-279O9.4	-0.0649974128824898	5.54483173967926	3.57287787873187	0.0587304443909837	0.769705673265695
ACSS1	0.154605837857103	6.23350801317325	3.57283657021537	0.0587319052413875	0.769705673265695
ULK1	0.195150415371974	5.93188217440052	3.5727774599336	0.0587339957074934	0.769705673265695
MAP3K7	0.161717092505337	6.15415852305055	3.57205324996539	0.0587596141932888	0.769705673265695
RNF44	0.132540581229035	6.46396840154229	3.57141344902152	0.0587822566418046	0.769705673265695
TMEM221	-0.0680557034778992	5.54501261301427	3.57140606828568	0.0587825178989105	0.769705673265695
ACSM5	0.0987532614202217	5.54664313652808	3.57073425014842	0.0588063035240574	0.769705673265695
FAM91A1	0.117213114231198	6.71190088919507	3.57039804934357	0.058818210505747	0.769705673265695
SLC25A29	0.251979814093134	5.62031761013409	3.56777412664673	0.0589112281742068	0.769825041166241
CDKN2AIPNL	0.147684104863222	6.29827790970544	3.56765869039896	0.0589153239608947	0.769825041166241
TNFRSF11A	-0.0699499683684761	5.54512215698034	3.56744627586841	0.0589228614192233	0.769825041166241
RP11-665N17.4	-0.128418659029102	5.54871097646754	3.56648471323619	0.0589569949709935	0.769825041166241
CDR2	0.238979305212319	5.74559544560509	3.56578358415447	0.0589818969017864	0.769825041166241
FAM193B	0.22863439227965	5.77949696833992	3.56403078838537	0.0590441996972791	0.77022797253878
TMEM236.1	0.0589788044549407	5.54415899103519	3.561163975626	0.0591462508458609	0.77022797253878
ANKH	0.165636950250284	6.12862554552899	3.56077829771664	0.0591599942889101	0.77022797253878
ACER1	-0.0626663399200381	5.54470224849783	3.55960993397024	0.0592016490819471	0.77022797253878
ZSCAN5B	0.0606932226842864	5.54424057969609	3.55947713924989	0.0592063854851059	0.77022797253878
NAP1L4	0.13159382494025	6.49407454949937	3.55609039627507	0.0593273170559115	0.77022797253878
RP11-332H14.1	0.0563911601623848	5.54404608512821	3.55594708930902	0.0593324399536673	0.77022797253878
CACYBP	-0.0960510387834744	7.23279771142579	3.55251961726185	0.0594551045256258	0.77022797253878
DSCAM	0.0579439700627874	5.54411601786712	3.55198607553507	0.0594742235011817	0.77022797253878
SCCPDH	-0.170455737149137	6.10197921663978	3.55059427136337	0.0595241282958091	0.77022797253878
DTX3	0.256728937347426	5.60716481841256	3.5496715897101	0.0595572366871188	0.77022797253878
COL9A2	-0.188705434906084	5.97911349146528	3.5488598235379	0.0595863813145996	0.77022797253878
ANKRD36	0.214137091543422	5.84070350118232	3.5482325203576	0.0596089136038402	0.77022797253878
AC007743.1	-0.0679344473636939	5.54501506053315	3.5468508754636	0.0596585732786689	0.77022797253878
C17orf64	-0.0635668574440369	5.5447647818061	3.54554384703457	0.0597055915534484	0.77022797253878
AC007163.6	0.0508061627043672	5.54384257102834	3.54532255144335	0.0597135562115433	0.77022797253878
HIST3H2BB	-0.199613756949957	5.56574874030051	3.54434265514939	0.0597488372779481	0.77022797253878
SEPT11	0.195278873531356	5.93723726354006	3.54358892584582	0.0597759903090236	0.77022797253878
RP11-34C15.2	0.0585511688291601	5.54414526019902	3.54088024463768	0.059873678685951	0.77022797253878
IL18RAP	-0.249627237945774	5.60463607532901	3.5400810113789	0.0599025354021217	0.77022797253878
RP1-159A19.4	-0.237609114872804	5.74426716498815	3.53967143638545	0.0599173290441825	0.77022797253878
TSPAN5	0.252299395470104	5.65391698792048	3.53665165655104	0.0600265219878361	0.77022797253878
TFAP2E	0.231706741146086	5.57600945722102	3.53571802072815	0.0600603243709526	0.77022797253878
IGFALS	-0.061171766338226	5.54464303597445	3.53151073642207	0.0602129009527869	0.77022797253878
PRKCDBP	0.0965380270606402	5.54667319962719	3.53132752312038	0.0602195545194728	0.77022797253878
VSTM1	-0.139617784834941	6.39357340435935	3.53121694803303	0.0602235705382445	0.77022797253878
MYL6B	0.254864639699032	5.65365528036051	3.53084193392704	0.0602371929405083	0.77022797253878
AIRE	0.162817118273678	5.5554622832706	3.53009937291031	0.0602641761715181	0.77022797253878
CHMP4C	0.05300827208247	5.54392776346742	3.52885129892171	0.0603095577401867	0.77022797253878
MMP25	-0.14762670255096	5.55386617158462	3.52787009270902	0.060345261182077	0.77022797253878
YY2	0.251183941915371	5.61498831396128	3.52634927660455	0.0604006440151801	0.77022797253878
TMEM185B	0.234003978858782	5.74870534943501	3.52615947778384	0.0604075596228577	0.77022797253878
TET2-AS1	0.0603042504672024	5.54423328515954	3.52557269610725	0.0604289452313909	0.77022797253878
RBM22	0.124040859237031	6.59922424874288	3.52549649026298	0.0604317231898345	0.77022797253878
F3	0.0579773468431241	5.54412788089004	3.52476834282606	0.0604582734572342	0.77022797253878
BMP2K	0.203387932968128	5.88515074563935	3.52393864953433	0.060488541495985	0.77022797253878
MIR181A1HG	0.17150291460878	6.0780110187499	3.52344382698504	0.0605066007911639	0.77022797253878
EFNA2	0.0515647915099435	5.54385671936374	3.52285865395161	0.0605279649677113	0.77022797253878
DDX24	0.0932152396510431	7.29799640410417	3.52084120680502	0.0606016818308359	0.77022797253878
GCSAML-AS1	0.0502166749983597	5.54381059177838	3.52017955150242	0.0606258792995295	0.77022797253878
TBC1D8	0.109508678509894	6.86419352002822	3.52012424747591	0.0606279022946866	0.77022797253878
RP5-1068B5.3	-0.0666148099135881	5.54495501963333	3.51819000474107	0.0606987011899956	0.77022797253878
MB21D1	-0.167294740411224	6.12491186141638	3.51651886451816	0.0607599406148956	0.77022797253878
CD101	0.17868139048148	6.01880383907555	3.5161565528548	0.0607732263032555	0.77022797253878
DLST	-0.150929902038079	6.26536146608353	3.51549551371431	0.0607974740637057	0.77022797253878
AGMAT	-0.25612344097534	5.60208234236773	3.5154908971607	0.0607976434409906	0.77022797253878
C3AR1	-0.0980862136800862	7.13600059917648	3.51527937119863	0.0608054046808693	0.77022797253878
SIDT2	0.0960776444425833	7.18016295981385	3.51510556068524	0.0608117828672909	0.77022797253878
ZNF185	0.219101702160154	5.80290266888431	3.5150697489579	0.0608130971102819	0.77022797253878
LINC00881	-0.0609462653444737	5.54462457220398	3.5147177839831	0.0608260153675408	0.77022797253878
AFAP1L2	-0.0650674756920014	5.5448668798807	3.51462590238477	0.0608293882011948	0.77022797253878
RP11-436I24.1	0.0547572614500997	5.5440145178646	3.51443485934276	0.0608364017377447	0.77022797253878
CASC10	-0.0648675766364811	5.54486580364377	3.51369817973024	0.0608634546412176	0.77022797253878
PTPLAD1	-0.197676138325725	5.91613598103223	3.51340718970027	0.0608741441234392	0.77022797253878
UBE2G2	0.126930852182694	6.5474258025771	3.51273044130653	0.0608990121185983	0.77022797253878
CNOT11	0.172870680959911	6.0691883387345	3.51249498112475	0.0609076669427469	0.77022797253878
PNKD	0.105127010027007	6.94218149046622	3.51224528628427	0.0609168464213378	0.77022797253878
PUS7	-0.259029512264503	5.61054063648148	3.51160531091591	0.0609403804243323	0.77022797253878
RPP30	-0.152746978711097	6.24523144016677	3.50997949071234	0.0610002107194979	0.77022797253878
CACNB4	0.19552039403798	5.56135672701736	3.50858464248225	0.0610515910602875	0.77022797253878
RPRD2	0.180877715010967	6.01064147417695	3.50837610955807	0.0610592764932717	0.77022797253878
CTD-2324F15.2	-0.0662335247157745	5.54494402053395	3.50826090011609	0.0610635229523984	0.77022797253878
CORIN	-0.0705931163362121	5.54522386879026	3.50824231293169	0.0610642080795045	0.77022797253878
MIR3615	0.0558183551953868	5.54403426482266	3.50726810378714	0.0611001290673042	0.77022797253878
AC002331.1	0.0559099635310448	5.54406061898617	3.50687819792821	0.0611145119572534	0.77022797253878
ASPH	-0.247714026048898	5.69476536859577	3.50663968303274	0.0611233120973793	0.77022797253878
DRAM2	0.0898327463314565	7.40975119561752	3.50547072160407	0.0611664610908729	0.77022797253878
SYNCRIP	0.108898512888361	6.86129328876597	3.50472571271098	0.061193977960374	0.77022797253878
SLC25A3	0.07063675357295	8.66814563162457	3.50308720769669	0.0612545424400394	0.77022797253878
FUBP3	0.186777355086502	5.96861106009356	3.50126496986172	0.0613219732363521	0.77022797253878
NUDT12	0.199736181427436	5.56678889877993	3.50112492021481	0.061327158956972	0.77022797253878
LINC00544	0.10682436626331	5.54705356124443	3.50025240463916	0.0613594767452958	0.77022797253878
PRDM6	-0.227200877916952	5.83601865387452	3.50005752417974	0.061366697552196	0.77022797253878
BTBD7	0.158178757125809	6.18088904216231	3.49943819946157	0.0613896510836387	0.77022797253878
AC104699.1	0.0563320950409493	5.54405193390234	3.49874366959009	0.0614154027562437	0.77022797253878
CTB-12A17.3	-0.146422780010013	5.55396802844967	3.49822760121536	0.0614345449083584	0.77022797253878
PTGES3	0.0705888759485722	8.66383311345796	3.49684612196279	0.0614858183911999	0.77022797253878
KRBOX4	0.21802172289069	5.80617415079034	3.49639469502142	0.0615025829382313	0.77022797253878
RP11-629G13.1	-0.0684670615898024	5.5451264814617	3.49613780027314	0.0615121253570581	0.77022797253878
F7	0.0554397656102124	5.54402752315619	3.49596942688409	0.0615183804833289	0.77022797253878
RP11-12J10.3	-0.0644325762683384	5.54484628076245	3.49575159889227	0.0615264738690892	0.77022797253878
AC005757.6	0.103595465096378	5.54678919670067	3.4951466524112	0.0615489565655613	0.77022797253878
RUVBL1-AS1	-0.0629356820459739	5.54476366815235	3.49317655828411	0.0616222353115062	0.770757672507503
SNRPB	0.0759553301799012	8.14880153089316	3.49135760870911	0.0616899746366482	0.77121758954641
RHOC	0.0645314140425056	9.59056802380071	3.48840322276124	0.0618001676831837	0.772207514206886
IQCH-AS1	0.253753819999805	5.65894818935548	3.48640560343705	0.0618747939001516	0.772752253006758
RP11-2E11.9	0.0505905389826845	5.54382696888095	3.48463263818311	0.0619411079759087	0.773192687681231
SORCS3	0.0562382781886545	5.54405436222649	3.48131776259914	0.0620652971511947	0.773780778451752
RP3-525N10.2	0.202342319681325	5.88899174911027	3.48048364101749	0.0620965885969258	0.773780778451752
DENND1B	-0.189496714490545	5.96470083509965	3.47973925814301	0.0621245277519739	0.773780778451752
OTUB2	-0.191630660635932	5.56351704032731	3.47935019910162	0.0621391357543246	0.773780778451752
AANAT	0.0549923304984157	5.54400587332582	3.47923187051623	0.0621435793640728	0.773780778451752
GNG11	0.242621879711986	5.67659677727082	3.47697033836948	0.0622285720812622	0.773947558302532
CABP7	0.120111237317093	5.54879857019964	3.47695241843233	0.0622292460411421	0.773947558302532
PBXIP1	0.147564203986038	6.28355614803699	3.47566191976387	0.0622778014994631	0.773947558302532
RP3-403L10.3	-0.0634247652519575	5.54479404495955	3.47556930617065	0.0622812876696894	0.773947558302532
EXTL2	-0.260620985539456	5.65893820015906	3.47204041851836	0.062414277413654	0.774383761903416
MAP4	-0.123056428203392	6.60377893748158	3.47106232990257	0.0624511912070153	0.774383761903416
FBLN1	-0.252578442768511	5.621931363885	3.47064051567412	0.0624671179682928	0.774383761903416
FKBPL	-0.254801996324263	5.65530310156443	3.46978349285632	0.0624994905615548	0.774383761903416
AL355490.1	-0.0646055054551675	5.5448833402363	3.46963718390832	0.0625050189215637	0.774383761903416
RP11-7F17.3	0.0510568988562017	5.54385830677193	3.46945633346697	0.0625118531699773	0.774383761903416
RP11-750H9.5	0.248504968926953	5.68330432823406	3.46845928639777	0.0625495453805675	0.774383761903416
PZP	-0.0642996126023283	5.54485628270058	3.46804648437146	0.0625651579709141	0.774383761903416
RIPK2	-0.11286909500794	6.7721090135852	3.46625594466559	0.0626329260751336	0.774837435692525
RP11-297C4.2	0.056123821831826	5.54407005932705	3.4623186215663	0.0627822205974382	0.776298728668323
TANC2	0.253587472634537	5.66379971788052	3.4611262359328	0.0628275079796058	0.776473166856637
RP11-51J9.5	0.117036662512877	6.6850156915164	3.45838075714869	0.0629319150032956	0.776738779525644
CHRNA2	0.0577157462375801	5.54414056865937	3.45829776928791	0.0629350738024173	0.776738779525644
TRPV4	-0.0686501953249157	5.54512992912163	3.45810080884487	0.062942571460577	0.776738779525644
CHD4	0.127779351476398	6.51658254435419	3.45648575025075	0.0630040875277806	0.777112824023932
RP11-76E17.4	0.0536219329313846	5.54395160222855	3.45384933074409	0.0631046439900194	0.777719914364255
ZNF254	0.240447791201683	5.70140718536026	3.45280165393456	0.0631446512257984	0.777719914364255
PABPN1	0.101624033364011	7.00941438399204	3.45227336064966	0.06316483521299	0.777719914364255
ZNF574	-0.25478189644199	5.65452277975618	3.45095094317952	0.0632153896883762	0.777719914364255
SBDS	0.118362455131445	6.65661449866012	3.44956513209672	0.0632684139110275	0.777719914364255
KCNIP2	-0.192436340553878	5.56521866452375	3.44952053206734	0.0632701211948737	0.777719914364255
AC007228.9	0.244826232828587	5.60391008613455	3.44867086476609	0.0633026557400648	0.777719914364255
CTD-2162K18.5	-0.251750664162037	5.59645674445646	3.44865804214874	0.0633031468664958	0.777719914364255
CTSB	0.0773478517535889	8.00147329685644	3.44629505259127	0.0633937224694534	0.778130587858123
UBE2V1	0.209696442771369	5.84218685244801	3.44615573667284	0.0633990668900988	0.778130587858123
RP11-391M1.4	0.252304122920413	5.60732044923739	3.44333101602706	0.063507532154528	0.778588446048049
GPR27	0.238518828590753	5.59791827439732	3.4423421082368	0.0635455515501089	0.778588446048049
RP11-9M16.2	0.198073517378683	5.57024005029847	3.44221179596084	0.0635505633249166	0.778588446048049
BAG1	0.0894006398237848	7.40032270832345	3.43928027868128	0.0636634201367871	0.778588446048049
SSH1	0.179895916604876	5.99614734690517	3.43901405358747	0.0636736797823276	0.778588446048049
ZMIZ2	0.197236476204847	5.90254643859431	3.4361957507092	0.063782398268363	0.778588446048049
ACOX1	0.196952919885437	5.91117239204323	3.43539406558421	0.0638133601179143	0.778588446048049
OXA1L	0.0908742669578117	7.33224040698828	3.43537813569844	0.0638139755077755	0.778588446048049
ARPC5L	0.122638619376936	6.58647280361506	3.43528007214923	0.0638177639551821	0.778588446048049
FTH1	0.0575795513972297	14.2142544788842	3.43369046164298	0.0638792081677122	0.778588446048049
MORF4L2	0.113812171663781	6.73558556184289	3.43330272426999	0.0638942051924633	0.778588446048049
ACSF2	-0.175703234242795	6.03397927221097	3.43214558431157	0.063938983733135	0.778588446048049
DMXL1	-0.149458781821334	6.25816068601813	3.43189196854416	0.0639488025256052	0.778588446048049
CXCL11	-0.0580096123829206	5.54455019616428	3.43058523912744	0.0639994183473963	0.778588446048049
TES	0.0940172637416332	7.22182822732243	3.43013747024349	0.0640167723851891	0.778588446048049
RP11-33B1.4	0.0516020043046897	5.54388513704984	3.42997370635207	0.0640231205841437	0.778588446048049
FEM1B	-0.169886197827105	6.09204146932291	3.42893233384132	0.064063504413117	0.778588446048049
FZD1	-0.164673352343045	6.13223491258841	3.42835294442875	0.0640859845640772	0.778588446048049
USP25	0.173781873817863	6.04227663520455	3.42737669130736	0.0641238819520945	0.778588446048049
MTRNR2L8	-0.141252543086646	6.35779883626626	3.4269337776484	0.0641410833978172	0.778588446048049
AC022182.3	-0.24554879020236	5.68883730477397	3.4263340663656	0.0641643822395662	0.778588446048049
ADI1	0.0929343083949819	7.27727876695841	3.42599961030214	0.0641773798109404	0.778588446048049
RP11-378E13.4	-0.0668910895124686	5.54504316126275	3.42504736889953	0.0642144010273334	0.778588446048049
QPRT	-0.151280947076515	6.24011433881553	3.4249941124591	0.0642164722023292	0.778588446048049
SRGAP3	0.238481350220228	5.58730241102957	3.4249550209916	0.0642179925383565	0.778588446048049
TIMM10B.1	-0.0618193519980806	5.54475125684007	3.42365888233184	0.064268423400623	0.778820704596455
PRKCH	-0.222596637911822	5.78952089477081	3.42141541170611	0.0643558134352707	0.779500399795013
AC024940.1	-0.200492813194798	5.56539372267102	3.4200222411705	0.0644101454761455	0.779779218664293
UNKL	0.188219571359464	5.95383898096744	3.41825580294972	0.0644791048897853	0.77993509835806
HHIPL1	-0.0679748949181206	5.54511307208557	3.41717505837962	0.064521334562154	0.77993509835806
MIR940	-0.24822718469994	5.68665997529654	3.41717043766107	0.0645215151782624	0.77993509835806
MXD3	0.13044407021033	6.48482360833553	3.41648543107533	0.0645482969006128	0.77993509835806
RP11-216B9.6	0.205906118335443	5.57206629845953	3.41385886224759	0.0646510979150147	0.780389597350332
SPARC	0.222384851708116	5.5807843098075	3.41363532585194	0.0646598549457849	0.780389597350332
RP11-568N6.1	0.240119979620521	5.6904044696031	3.4123986645501	0.0647083239837992	0.780389597350332
C21orf90	-0.0609517344685988	5.54472914728836	3.41232377442711	0.0647112604316121	0.780389597350332
SLC39A5	-0.0551748745545609	5.54441407495702	3.40695076533484	0.0649223080553507	0.782149279098939
TRMT112	0.0808675088960214	7.78848139733058	3.40656304273784	0.0649375658844253	0.782149279098939
ZC3H15	0.0885652554711947	7.42113265495347	3.40621158782324	0.0649513997982816	0.782149279098939
AC004466.1	0.13015277745647	5.55034336548994	3.40398338299917	0.0650391792610079	0.782269567103264
LNPEP	0.0965804763137071	7.12211325453823	3.40359604426135	0.0650544512672983	0.782269567103264
RNF150	0.0499296352906764	5.54384338853644	3.40269656194439	0.0650899308548216	0.782269567103264
RP4-669L17.10	0.188910486775057	5.55744275265533	3.40231521440137	0.0651049791330048	0.782269567103264
RP4-792G4.2	0.0555214793587729	5.54405299863117	3.40072239734273	0.065167873119534	0.782269567103264
MAF1	0.0932133667802058	7.23945596700362	3.40043125644559	0.0651793761193112	0.782269567103264
RP11-298J23.5	0.0552879360772425	5.54403834709398	3.39988877422709	0.0652008154158673	0.782269567103264
PKM	0.0734766058094262	8.28574640772678	3.39958838922735	0.0652126900898035	0.782269567103264
PTPRD	0.0552331661053093	5.54404938232998	3.39736225131814	0.065300764668248	0.782948937185065
RP11-566J3.2	-0.067511884491179	5.54510143742859	3.39598719535261	0.0653552305992936	0.783224883356212
GPI	0.098706300200345	7.07024038859116	3.39271206588569	0.0654851537918557	0.78329084479843
ANXA9	0.0587200483078273	5.54419668732389	3.39165051415122	0.0655273243068143	0.78329084479843
FEM1C	0.169472786522456	6.0616050284081	3.3912336646348	0.065543891726499	0.78329084479843
NEK7	0.161925244194046	6.13073883667814	3.39123126321419	0.0655439871823917	0.78329084479843
CYP2A6	0.051340594417599	5.54389251757268	3.38940338446553	0.0656166879924983	0.78329084479843
LHCGR	0.0574480240637622	5.54413988794752	3.38937905102727	0.0656176563946432	0.78329084479843
POLR1A	0.240760292142492	5.65998620335761	3.38881183054838	0.0656402344922817	0.78329084479843
RP11-161H23.5	-0.0518338876657244	5.54423762920146	3.38742008678403	0.0656956677243195	0.78329084479843
HRH1	0.221541950810933	5.57920889342756	3.38682638845498	0.0657193299684283	0.78329084479843
PEBP1	0.109582024173349	6.8005274374203	3.38668764723229	0.0657248609042807	0.78329084479843
DTNB	-0.248320652266377	5.66257942962336	3.38611998192289	0.0657474961287656	0.78329084479843
MSH5-SAPCD1	-0.118744032617086	5.54777920209883	3.38507754695149	0.0657890841132303	0.78329084479843
DHX30	-0.144956573447411	6.30224514833668	3.38334510518018	0.0658582620886971	0.78329084479843
MIR22HG	-0.105727907099408	6.88883347608968	3.38333518141803	0.0658586585772053	0.78329084479843
ARHGAP31	0.23816295954133	5.70978839083425	3.38300993831967	0.0658716545709745	0.78329084479843
FUOM	0.155170801399473	6.18865153987097	3.38271692974979	0.065883364889149	0.78329084479843
WDR63	0.0554830582386287	5.54406068850612	3.38241467346269	0.0658954471289688	0.78329084479843
PTX4	-0.113520774853814	5.54881584224644	3.38038694389641	0.0659765637687094	0.7837499854985
RP11-574F21.2	-0.14164408172858	5.55297792051029	3.37892635432601	0.0660350587857237	0.7837499854985
GCA	0.0927999740681506	7.23672874948208	3.37815943944088	0.0660657950619581	0.7837499854985
RAB2A	0.0840499780121371	7.5955782928061	3.37781282819833	0.0660796914973256	0.7837499854985
SERHL2	0.137087597310063	5.55097525352828	3.37752001337464	0.0660914335440248	0.7837499854985
AC113189.5	0.220289895286573	5.76373376687342	3.37633576695953	0.0661389452569954	0.783813681215079
ZNF586	-0.216707016161006	5.81717021730674	3.37500707837819	0.0661922953847818	0.783813681215079
RAB11B	0.0976953393956147	7.08743298573665	3.37485646108155	0.0661983459409036	0.783813681215079
RP11-344A16.2	0.169526727134513	5.55708475415014	3.37359973295644	0.0662488539061878	0.783813681215079
ATP5F1	0.0789381782703641	7.86364084347299	3.37284520730918	0.0662791981020085	0.783813681215079
KCNC3	0.194074752656125	5.91609391543663	3.37121961432865	0.0663446238202127	0.783813681215079
TGFB2	-0.0660583650805509	5.54502884771317	3.37116639842349	0.0663467667821177	0.783813681215079
CBLN3	0.199753180755547	5.5664029514206	3.37112082176375	0.0663486021765003	0.783813681215079
CCDC175	0.0544877004789776	5.54401429868651	3.36956351826398	0.0664113481476318	0.784084385806739
UCP3	-0.223269062792211	5.57722156505293	3.36778772560064	0.0664829747145642	0.784084385806739
RNF40	0.172498980124828	6.03975814241279	3.36751354323599	0.0664940412078522	0.784084385806739
PYCRL	0.246026192944185	5.64703490785023	3.36742887286135	0.0664974590540831	0.784084385806739
RP11-809N8.4	0.198148267490895	5.88642693472057	3.36466473416021	0.0666091407782886	0.784127769898049
CNKSR1	0.22775732949476	5.57335956740937	3.36422980147663	0.0666267319516041	0.784127769898049
PET100	0.0787705415116052	7.87184188212737	3.36418277329699	0.0666286343383517	0.784127769898049
