gene	logFC	logCPM	LR	PValue	FDR
SEC62	-0.0615152303744462	7.65960603760005	4.12778842460239	0.0421844464011198	0.424672549365115
RP11-530N7.3	-0.0862936393296675	3.71952959898052	4.12759414723266	0.0421892899301006	0.424672549365115
FLNA	-0.0818965182031306	6.06293057977983	4.12561344572418	0.0422387041691682	0.424862154302875
RP3-468B3.2	-0.214585969174466	3.73262622751675	4.12510110018817	0.0422514959877523	0.424862154302875
CTC-524C5.2	-0.173928813035603	4.36851787516489	4.12461110331697	0.0422637336327752	0.424862154302875
NSMCE4A	-0.100086976907478	5.44928921427109	4.12410533619618	0.042276369046401	0.424862154302875
CACNB4	-0.212861110428369	3.73475147170385	4.11997428865612	0.0423797224358033	0.42551716757233
SUPT4H1	-0.0812550250715498	6.08848926605329	4.11959274719175	0.0423892814913885	0.42551716757233
ATP6AP1L	0.260113489600399	3.89077013849762	4.11945202029301	0.0423928078041582	0.42551716757233
RABL2B	-0.11803142919216	5.04866944404941	4.11750393467491	0.0424416543244152	0.425835824996338
TOPBP1	-0.160193777677217	4.47802179569817	4.1083040933064	0.042673133003655	0.427856200385914
TBX21	-0.219426237069057	4.09449988689063	4.10813577995339	0.0426773803059315	0.427856200385914
FXYD7	0.111407294160742	5.17913931076135	4.1037570204021	0.0427880324255973	0.428792906034064
DSTYK	-0.128275911924789	4.88176635151391	4.10156023367415	0.0428436592548771	0.429177653428883
GEMIN6	-0.159512806334441	4.47939416465119	4.09994861958967	0.0428845167510632	0.429414202111672
RP11-78F17.1	0.123921829897383	3.72216351790797	4.09386948650587	0.0430390035365585	0.430659778359354
ADAM19	0.24172554390632	3.97965668963186	4.09293809925953	0.0430627241942091	0.430659778359354
MED8	-0.144086516610635	4.64407616385945	4.0928754028713	0.0430643214455273	0.430659778359354
WFDC3	-0.125250391538543	3.72336512479716	4.0923353153764	0.043078083278848	0.430659778359354
NPM1	-0.0536383967875895	10.127170482573	4.08937384011472	0.0431536261410894	0.431116499596034
BBS2	-0.152311706745629	4.56644608806649	4.08918719292205	0.0431583919002897	0.431116499596034
ABCF1	-0.085251171096417	5.89177397385612	4.0860384673706	0.0432388734303143	0.431747259436695
KLF9	0.0990866342956588	5.45791266180348	4.07899555460517	0.0434194624926936	0.433054279634213
CTD-3028N15.1	0.145843129407778	3.72350294185526	4.07768818433991	0.0434530723124418	0.433054279634213
KCTD14	0.145626000529509	3.72405672653683	4.07761638411968	0.043454918942092	0.433054279634213
BORA	-0.245745965087521	3.974397528887	4.07754387182467	0.0434567839693775	0.433054279634213
RPS24	-0.0529370026720679	11.8840185892926	4.07663664779079	0.0434801250282949	0.433054279634213
MRPS18A	-0.133799325507436	4.77899826135814	4.07580646521183	0.0435014955208224	0.433054279634213
ME2	-0.126260037667586	4.90396488631128	4.07555319495782	0.0435080173826269	0.433054279634213
PNMA5	0.260560364542396	3.75092505058966	4.07551943550752	0.0435088867865237	0.433054279634213
TGS1	-0.0996678227053621	5.43777247166988	4.07373781869569	0.0435547945369188	0.433167283932043
ZNF780A	-0.142183912448847	4.6755114122966	4.0737287373812	0.0435550286698725	0.433167283932043
TANGO2	-0.165767471254912	4.43130396096134	4.07173233878405	0.0436065316446096	0.43347919644227
SELK	-0.0714488154623681	6.64360418657798	4.07098568325796	0.043625810279459	0.43347919644227
RP11-344E13.4	0.155781827716564	3.72378499621246	4.07049008260266	0.0436386116323644	0.43347919644227
LY6K	0.141284016205044	3.72369257766054	4.06884870830392	0.0436810365169075	0.433727612591925
ABCA3	0.279385799643411	3.82293259453788	4.0677523380765	0.043709398759095	0.433836252410419
MARS	-0.131578025259127	4.81900119673209	4.06479904956086	0.0437858944638791	0.43409158170265
RP11-546J1.1	0.219075136370934	3.73560793955937	4.06375624725072	0.0438129386363186	0.43409158170265
AKAP10	-0.107082139633371	5.26761407096055	4.06372382257791	0.0438137798237458	0.43409158170265
TBPL1	-0.110045989047995	5.20268049079047	4.06342513699553	0.0438215293691538	0.43409158170265
PICK1	-0.183688700016827	4.27971815353793	4.06339621265704	0.0438222799020384	0.43409158170265
PPP4R1	0.246150708314908	3.95059736790002	4.06195739748807	0.0438596315607647	0.434288828929512
AQR	-0.151329624923163	4.57195546670669	4.06083264415724	0.0438888534993815	0.434303962452327
ATP8A2	-0.168283771728053	4.40279904922387	4.06055617266838	0.0438960395732445	0.434303962452327
TADA2A	-0.179976209345077	4.30478253027423	4.05885993470645	0.0439401554649144	0.43456778853962
MPP6	-0.138024670676203	4.73114589809772	4.05655937117876	0.0440000632683993	0.434859540553202
EXOC3	-0.114261098092543	5.1125192693147	4.05638607537253	0.0440045794560523	0.434859540553202
ATP5A1	-0.062015301236732	7.51364631470998	4.05560675426671	0.0440248950393632	0.434887727554646
NLE1	-0.176087806098403	4.32404849735673	4.05240386665264	0.0441084926026978	0.435540757844958
LRRC58	0.106858119954682	5.24331886139707	4.05137476043569	0.0441353884297859	0.435633602087578
EIF5	-0.072581509619684	6.54485807652173	4.05050522670683	0.0441581272619658	0.435674317662449
LRRCC1	-0.196422608522364	4.20077519177124	4.0498793037932	0.0441745031561533	0.435674317662449
C19orf60	-0.0638730256188556	7.30027083067887	4.04897055907338	0.0441982898369721	0.435736346718177
KIAA0922	-0.129588449720239	4.85029940248424	4.04662555145319	0.044259733453143	0.43586595562753
RP11-15A1.3	-0.213639358801166	4.10309366583645	4.045575207615	0.0442872835865181	0.43586595562753
LHFPL1	0.137540439487168	3.7238244235956	4.04544563212717	0.044290683554526	0.43586595562753
TBX3	-0.0777520760706535	3.7192709503944	4.04478596379074	0.0443079970394771	0.43586595562753
NTMT1	-0.113673146486245	5.11926949158107	4.04433246069743	0.0443199036966261	0.43586595562753
AP001626.2	-0.129524820918994	3.72365913566139	4.04426036884794	0.0443217967677714	0.43586595562753
IPO8	-0.182388182044698	4.2925042498452	4.0437974609323	0.0443339543671258	0.43586595562753
SDK2	0.225627212487321	4.03201289911299	4.04272158698518	0.0443622241847256	0.435879108816169
ZSCAN21	-0.25212805748664	3.93104145066991	4.04099478995988	0.044407637425011	0.435879108816169
C19orf24	-0.0732247229409373	6.49577859875209	4.04077939177307	0.0444133056394064	0.435879108816169
ZBTB9	-0.269597245578782	3.84819739032567	4.04064990595396	0.0444167134319306	0.435879108816169
PRCC	-0.125468305945862	4.90875840737857	4.04041837126954	0.0444228076205853	0.435879108816169
MRPL12	-0.10138207294498	5.38172141498072	4.03842410092989	0.0444753349568339	0.436176244832259
GBP2	-0.0794826391631285	6.12992198270548	4.0379179141305	0.0444886778754468	0.436176244832259
SKIV2L	-0.14803860934151	4.60114493487811	4.03727483192222	0.0445056353900643	0.436176244832259
NUP133	0.205885217901077	4.1236817780199	4.03618468344985	0.0445343971964186	0.436203263374518
DSCR9	0.266640462544612	3.77155160213729	4.035842679979	0.0445434244372726	0.436203263374518
MRPS16	-0.0884898034381446	5.75521363549026	4.03467619124592	0.0445742286022533	0.43631149818368
BPTF	-0.0800270741354935	6.10282034185194	4.03382993601053	0.0445965902060795	0.43631149818368
MRPL17	-0.127552118621557	4.87417330847099	4.03343469081506	0.0446070382835662	0.43631149818368
RP11-667K14.4	-0.180228256987036	3.73179203337901	4.0318836895659	0.0446480630063153	0.436541308616517
TLR9	-0.0820725720811891	3.71942909694324	4.03046997629237	0.0446854910014962	0.436735785875298
RNF145	0.0734473085855969	6.46402865098196	4.02964585567247	0.0447073247976083	0.436770370186787
DPM2	-0.110032794602782	5.19309726812891	4.0290126852168	0.0447241072953582	0.436770370186787
AP001046.5	0.267731094345851	3.78195725612432	4.02755209986907	0.0447628461396634	0.436933264356457
CYTH1	-0.07061673735951	6.67996373521089	4.02706105262052	0.0447758780322724	0.436933264356457
KB-1460A1.3	-0.0850983563056331	3.71951671487295	4.02627751685676	0.0447966805446143	0.436965035488653
AL928742.12	-0.129694578094244	3.72365414959963	4.02498505216984	0.0448310171249702	0.437128746853223
ATP2B1	-0.0998836505236691	5.41806612760823	4.02399624840166	0.0448573051333002	0.437213882479286
GATA3-AS1	0.241319435034202	3.74908709931115	4.02278933688456	0.0448894136798968	0.437339207877084
MFAP1	-0.165705799950791	4.4062855597462	4.0221930301044	0.044905286694041	0.437339207877084
SERPINB6	-0.0846440094101337	5.89787174221048	4.01994447979769	0.0449651937500107	0.437751454244142
MCM5	-0.14732835936418	4.59941217293506	4.01861159742907	0.0450007448252728	0.437926357320738
F13A1	-0.21782771219831	3.74228657217078	4.01779615174144	0.0450225092524955	0.437967010904256
KTI12	-0.112422400006407	5.13457396755	4.0149631000852	0.0450982102301265	0.438458257882676
BCAS2	-0.085360835018534	5.86436263566366	4.014588785858	0.0451082221698356	0.438458257882676
FOXJ1	-0.240080516447638	3.96184727498129	4.01183434363941	0.0451819684202642	0.439003729836067
STIM2	-0.0884062812382252	5.7522178056274	4.00968233918672	0.0452396736150116	0.439227528488046
PPP4C	-0.07931499314015	6.10709815648698	4.00965986369033	0.0452402766964558	0.439227528488046
NOC4L	-0.140182787904846	4.68387731808472	4.00701848966548	0.0453112112756951	0.439744775681463
BTF3L4	-0.0882750750559916	5.7500451764615	4.0058354945329	0.0453430187987218	0.439746742505505
TSR1	0.132202626646121	4.76471347580042	4.00511883421484	0.04536229928498	0.439746742505505
NUDT1	-0.097085368203121	5.48838387630443	4.00504117494984	0.0453643890895331	0.439746742505505
CTD-3193K9.4	0.223509585619119	4.03318614618586	4.00240671873826	0.0454353421988219	0.439776534833744
OSBPL10-AS1	-0.172631764215918	3.72830940203069	4.00238592052783	0.0454359028163479	0.439776534833744
IFNGR2	-0.128235831325424	4.85361700145501	4.00228943504374	0.0454385036860666	0.439776534833744
RP11-276H1.3	-0.177630585544339	3.72672657016928	4.00223883312856	0.0454398677776596	0.439776534833744
CCDC183-AS1	-0.18458337838623	3.73436328764817	4.00154323922803	0.0454586234919242	0.439776534833744
VPS51	-0.0680286142399855	6.85469664211113	4.0009946954367	0.04547341995731	0.439776534833744
TMEM97	-0.181905264958298	4.27716743325561	3.99728464233215	0.0455736285275296	0.440574561809421
AC006126.3	-0.0758221305195862	3.71923929510628	3.99585574953151	0.0456122849639332	0.440777156560663
AC108868.6	-0.076947574630145	3.71927492778655	3.99255498762072	0.0457017139850556	0.441369295323031
LSM10	-0.0851646066028314	5.85194094922315	3.9917866914077	0.0457225562695961	0.441369295323031
CTD-2186M15.3	0.216196591390009	4.065125805766	3.99154378484025	0.0457291479049442	0.441369295323031
RP11-463J10.2	-0.0743167283481861	3.71917030810563	3.99020722267038	0.0457654354467748	0.441369295323031
RP4-594I10.3	0.0742231741266361	6.36929813270893	3.98975868111143	0.0457776201076409	0.441369295323031
FANCF	-0.157690400406327	4.48645099611915	3.98887275979337	0.0458016962619391	0.441369295323031
ZNF766	-0.109543105658779	5.18130877779685	3.9884081644243	0.045814327625265	0.441369295323031
ACAA1	-0.0868604352789221	5.79836340084508	3.98771989598822	0.0458330469319957	0.441369295323031
PCDHB10	0.0517123976190162	3.71761729640204	3.9877189660923	0.0458330722284608	0.441369295323031
GNA15	0.256553741659311	3.75090042765729	3.98597109719356	0.0458806464693913	0.441510495199453
ADA	-0.106247553271565	5.255186687664	3.98587758269355	0.0458831932528685	0.441510495199453
POLL	-0.12942692444912	4.82464794685133	3.98513162034999	0.0459035142020283	0.441535234569561
RP11-356C4.5	0.142977693330434	3.72409794021325	3.98448177059231	0.0459212246530604	0.441535234569561
BRD9	0.0920164630273084	5.60561825501578	3.97834135580047	0.0460889261699167	0.442893927104768
NPIPA3	0.154889303600924	3.72505993728946	3.97800602455381	0.0460981030018696	0.442893927104768
C3AR1	-0.259605126256687	3.76654084418993	3.97348760710526	0.0462219440909533	0.443662314427373
CCSER1	-0.162588077740274	3.72649771471555	3.97314569249983	0.0462313295686717	0.443662314427373
VPS35	-0.0896950838843155	5.69359495333158	3.97313851683248	0.0462315265606166	0.443662314427373
RP4-761J14.10	-0.204304039448475	3.73469680691944	3.9702302919342	0.0463114382740586	0.444040332922232
RITA1	-0.154308645723285	4.50704092824397	3.97013265575765	0.0463141236290006	0.444040332922232
KRT79	0.0713921679759462	3.71801509838724	3.96975870731255	0.0463244101084994	0.444040332922232
RPP30	-0.119213814140101	4.9894824615685	3.96767514653311	0.0463817682776416	0.444231283817012
CTC-499B15.7	-0.0645562778999019	3.718818084396	3.96731607970298	0.0463916605576538	0.444231283817012
RP11-169F17.1	-0.0773419605575738	3.71928704789645	3.96709158852638	0.0463978464124021	0.444231283817012
SLC39A3	-0.125524853941058	4.87972943545569	3.96547137254947	0.0464425172555758	0.444240029103685
MAPK8IP2	0.143642393368533	3.72359984685572	3.96516178443177	0.0464510580420206	0.444240029103685
NR1H3	-0.265813799748605	3.8498224609254	3.96483020634912	0.0464602073145746	0.444240029103685
RGL1	0.271566709919878	3.7895451621289	3.96390813429866	0.0464856601434621	0.444240029103685
GDF15	-0.0839147094249034	3.71950705148232	3.96377539139121	0.046489325581942	0.444240029103685
TMEM132A	0.0730091287655725	3.7180481551525	3.96317917466616	0.0465057927106496	0.444240029103685
SPAG5	-0.268579939309858	3.77116962312987	3.96115716309509	0.0465616851926137	0.444437370914506
USP6	-0.280022128358545	3.78976396558373	3.96083291635614	0.0465706546132197	0.444437370914506
TRADD	-0.0850142885318208	5.87828705801164	3.96042850940194	0.0465818440048641	0.444437370914506
SAP30	0.266002136828686	3.780354607121	3.95938235235553	0.0466108029016411	0.444437370914506
SNORD116-20	-0.0797482543463881	3.71937114618077	3.95920603775341	0.0466156853723925	0.444437370914506
LINC00434	-0.077307072176541	3.71930012475892	3.95761696893367	0.0466597139023013	0.444489313573077
UBE2M	0.162530501338583	4.40854310817297	3.95461907440222	0.0467428963607639	0.444489313573077
CHERP	-0.141024503572686	4.67385407966703	3.95434447512014	0.0467505234682701	0.444489313573077
CEND1	-0.131423538422046	3.72363629246713	3.95371926590342	0.0467678938053582	0.444489313573077
ZHX2	-0.154319025857648	4.50998119683204	3.95306124837657	0.0467861830134022	0.444489313573077
PLEKHB2	-0.115009693068966	5.05905175897869	3.95297114186917	0.0467886880574416	0.444489313573077
RP11-118B22.4	0.190846660975213	3.73030812787792	3.95244203000654	0.0468034007089563	0.444489313573077
JAZF1-AS1	-0.0761710081521433	3.71926366247546	3.95200889102922	0.046815448339029	0.444489313573077
DARS	-0.0792093220460835	6.09385106108487	3.95016707098898	0.0468667145336504	0.444489313573077
TKT	-0.0722361188002607	6.49530817903737	3.94987677571066	0.0468748001647504	0.444489313573077
AC105020.1	-0.0826581683431185	3.71946912440553	3.94899837465876	0.0468992753405146	0.444489313573077
RP11-292F22.7	0.228475467624427	3.75719614868049	3.945866545206	0.0469866482552175	0.444489313573077
SRGN	0.0687652075723666	6.74544542184204	3.94575831299039	0.0469896708234552	0.444489313573077
NLGN4Y	0.0657295028659197	3.71790670199652	3.94487763728435	0.0470142728095937	0.444489313573077
ZNF780B	-0.15185019024186	4.5303884893151	3.94387139710068	0.0470423991102209	0.444489313573077
USP5	-0.112214871098252	5.1159189886382	3.94365526362253	0.0470484427609818	0.444489313573077
RP11-16L21.7	-0.0806782083695162	3.7194093002878	3.94357074263311	0.0470508064090326	0.444489313573077
KDM3A	-0.143726457294134	4.62367699932213	3.94343977448523	0.0470544692094343	0.444489313573077
B9D1	0.243143583193298	3.75911815933656	3.94007096318529	0.0471487885382288	0.444489313573077
UPK2	0.218513071522395	3.7374820228537	3.93941508134807	0.0471671749676419	0.444489313573077
SIGLEC1	0.151113603150989	3.72507066800516	3.93708641306348	0.047232515966609	0.444489313573077
RP11-701H16.4	-0.0723172059014249	3.71913806568487	3.93609969499014	0.0472602314574945	0.444489313573077
RP13-580F15.2	-0.165303575077593	4.38904325159487	3.93441969204241	0.0473074597938667	0.444489313573077
ZNF862	-0.222919628715468	4.03773275071028	3.93322176925869	0.0473411662661343	0.444489313573077
QDPR	-0.1292650943658	4.81897391480647	3.93245832980188	0.0473626607075968	0.444489313573077
CDC42EP5	0.06408189245854	3.71787614958305	3.93144744189875	0.0473911378364195	0.444489313573077
NRXN1	-0.075515032665118	3.71923998431148	3.93114144203209	0.0473997615391245	0.444489313573077
AC025287.1	0.0656326407406181	3.7179104401828	3.92957400505774	0.0474439610838977	0.444489313573077
KCNQ4	-0.128271428340311	3.72369230928938	3.92820917654551	0.0474824827599823	0.444489313573077
AC008132.13	-0.0696692720454461	3.71905012536961	3.92818324024747	0.0474832151197851	0.444489313573077
TMOD4	-0.118557082918767	3.72333291741805	3.92587642143479	0.0475484001390652	0.444489313573077
TRIM69	-0.114130094158628	5.07049933529039	3.92564503042081	0.0475549438865519	0.444489313573077
SCAPER	-0.100580476285512	5.37898794519847	3.92553214260397	0.0475581367034868	0.444489313573077
RABL3	-0.163796761861086	4.41677407120634	3.92501210732473	0.047572847831617	0.444489313573077
PCDH12	0.0662646192376998	3.71792584362055	3.92367390973745	0.047610725791984	0.444489313573077
FBXO39	0.0640790333615972	3.7178801964798	3.92243248412887	0.0476458930494666	0.444489313573077
CYP27C1	-0.129444895099118	3.72336205141974	3.9224016537443	0.047646766765043	0.444489313573077
PTHLH	0.0642209923524721	3.71788095853791	3.91934423169058	0.0477334963774745	0.444489313573077
BTG1	-0.0525906921424236	10.0848413026865	3.91759433009884	0.0477832106054259	0.444489313573077
TSC2	-0.117848298158313	5.00149080772363	3.91692271369357	0.0478023055485038	0.444489313573077
PNP	-0.161197893721784	4.43282578191597	3.91587818281391	0.0478320189424032	0.444489313573077
NHSL1	-0.108667839474444	3.72296812447691	3.91587517456553	0.0478321045450982	0.444489313573077
LCA10	0.0669592955152386	3.71794681958113	3.91451058764131	0.0478709518927833	0.444489313573077
LINC01018	0.0653689756830152	3.71791199623146	3.91208646148932	0.0479400445444981	0.444489313573077
ATP1A4	0.0670243629183608	3.7179492159242	3.91200427350944	0.0479423889167501	0.444489313573077
C11orf63	0.233030170146459	3.97171799593539	3.91077151548939	0.0479775672599009	0.444489313573077
ZNF668.1	0.0661064285775003	3.71792884404999	3.91055111133576	0.0479838596468831	0.444489313573077
POTEC	0.0661832172558012	3.71793368279591	3.9103110525032	0.0479907141521979	0.444489313573077
PPP1R3C	0.066676428080988	3.7179400041517	3.90980868621521	0.048005061781236	0.444489313573077
CTC-297N7.9	0.0674118589160784	3.71795931804441	3.9097178499373	0.0480076565571546	0.444489313573077
CDKN2AIPNL	-0.0995982533753726	5.39905761386597	3.90935414253806	0.048018047492443	0.444489313573077
SURF6	-0.125404414207249	4.86939898959946	3.90887945670329	0.0480316125952199	0.444489313573077
STAMBP	-0.12418237850895	4.90011163460239	3.90692438557733	0.0480875253267175	0.444489313573077
RP11-973N13.4	0.0698445919262804	3.71801129341583	3.90599132395979	0.0481142339978445	0.444489313573077
RP11-430H10.1	-0.235407653579587	3.99163778215573	3.9055581751611	0.0481266381011393	0.444489313573077
WASH4P	0.0778101026615781	6.12096507400392	3.90553401717943	0.0481273300137881	0.444489313573077
ANKRD39	-0.132888965007363	4.76259320985981	3.90508396604787	0.0481402219204376	0.444489313573077
RDH8	0.0653340737364789	3.71791975758116	3.90468809200992	0.048151564913832	0.444489313573077
PCDHB5	0.0619317695876415	3.71784420019398	3.90452415358723	0.0481562630733264	0.444489313573077
IL6	-0.21788582293998	3.74402525404728	3.90435751774015	0.0481610390315749	0.444489313573077
HABP4	0.141881217647427	4.61973008767917	3.90279601821999	0.0482058175430255	0.444489313573077
RP11-347C12.10	0.064471496315074	3.7178988564776	3.90232965262315	0.0482191998463238	0.444489313573077
RP11-219G17.4	-0.255688827347411	3.76275634170622	3.9022944883655	0.0482202090393048	0.444489313573077
GCNT7	-0.0747701172109799	3.71922751333739	3.90224464123259	0.0482216396601435	0.444489313573077
COL8A2	-0.0766864961531977	3.71929383843827	3.90190224783782	0.0482314676170275	0.444489313573077
EPS15	0.117971865270139	4.98040361151425	3.90110549364226	0.0482543455934265	0.444489313573077
RP11-266L9.5	-0.282067989707555	3.80475423467555	3.9009945597694	0.04825753185357	0.444489313573077
VWF	0.0672526312238947	3.71796127839522	3.90045172806932	0.0482731263529562	0.444489313573077
RP5-1160K1.6	0.0662140417730154	3.71793551132282	3.89947990955603	0.0483010580950667	0.444489313573077
HOXA10-AS	0.0599207368067547	3.71779950799423	3.89915661469166	0.0483103539283947	0.444489313573077
MARCH5	-0.126758821941895	4.85270068966793	3.89911122885815	0.0483116590775073	0.444489313573077
AC008937.3	0.0595971377573202	3.71779506189747	3.8973358697271	0.0483627418487409	0.444489313573077
EIF2S2	-0.0675915530822874	6.81096048583765	3.89637331220183	0.0483904615434928	0.444489313573077
CTB-31O20.6	0.0687892898218412	3.71797801591341	3.89627383565925	0.0483933272210757	0.444489313573077
RP11-734I18.1	-0.0718758489315068	3.71913730818565	3.89425779279865	0.0484514431366394	0.444489313573077
NDST1	-0.16154788107771	3.72713312704599	3.89354303047118	0.0484720650792156	0.444489313573077
CCDC109B	-0.0621222923454031	7.35698815504246	3.89347438178788	0.0484740461820958	0.444489313573077
TAS2R4	-0.0769398005908164	3.71930443405688	3.89334935395375	0.0484776545262667	0.444489313573077
TMEM27	-0.252983528595731	3.77273132745944	3.8931430160842	0.0484836101247068	0.444489313573077
IMMP2L	-0.14470575213184	4.6096975113803	3.89290596623539	0.0484904531264994	0.444489313573077
RP11-178L8.7	0.250658763626788	3.88128373702257	3.89262831433621	0.0484984694984152	0.444489313573077
RP11-365N19.2	0.0623419542143071	3.71784895291052	3.8919071653301	0.0485192970646874	0.444489313573077
HDAC5	-0.112641513943504	5.0923420147348	3.89178526415003	0.04852281863588	0.444489313573077
PPP3R2	0.0596469239124517	3.71780532691466	3.89105357614957	0.0485439618491881	0.444489313573077
RP11-192P3.5	0.194210988396479	3.73404340228708	3.89075074501972	0.0485527154504346	0.444489313573077
CTNNA3	0.128815269023753	3.72384762871511	3.89031864410477	0.0485652085940411	0.444489313573077
ITIH4-AS1	0.060702775308892	3.71782879827458	3.88944358888477	0.048590519076015	0.444489313573077
DDX26B	0.171251828950264	4.31773664943711	3.8886559226687	0.0486133137883035	0.444489313573077
SCN5A	0.05889649397405	3.71776814866714	3.88855633307009	0.0486161966710433	0.444489313573077
ZSCAN5B	0.0604813371383262	3.71781998976404	3.88740152118607	0.0486496389197655	0.444489313573077
HEPACAM2	0.0683220455304052	3.71798798352793	3.8870149927742	0.0486608378370527	0.444489313573077
PCSK2	0.0596135437078647	3.71780454219275	3.8869925662389	0.0486614876863029	0.444489313573077
CTTNBP2NL	-0.113579160056676	3.72327940870663	3.88609077717314	0.0486876262411242	0.444489313573077
PATE2	0.066237441300257	3.71794629489682	3.88604011692227	0.0486890950793176	0.444489313573077
AJ003147.8	0.0599932065346964	3.71781551759543	3.88570254108747	0.0486988839134867	0.444489313573077
NANP	-0.267051762258033	3.8058372639006	3.88403148753611	0.0487473707916847	0.444489313573077
ALKBH5	-0.0798828516632502	6.02360731693053	3.88342577544643	0.0487649585672648	0.444489313573077
ABCC11	0.114466399027877	3.72283539724347	3.88340800960138	0.048765474526825	0.444489313573077
CTB-33G10.11	0.0632800508770403	3.7178855934874	3.88325023313756	0.0487700569583074	0.444489313573077
SPRED3	-0.182030114574025	3.73190461474495	3.88275758135717	0.0487843683749545	0.444489313573077
RP11-439L8.4	0.0580741538083345	3.71777515228451	3.88250603060874	0.048791677574051	0.444489313573077
RP11-119B16.2	-0.186352169298005	4.2310851053839	3.88233973387139	0.0487965102197749	0.444489313573077
RP1-136B1.1	0.063001340860872	3.7178807651652	3.88230097950137	0.048797636508947	0.444489313573077
FXYD4	0.0570040352313635	3.71774935301244	3.88188467221689	0.048809737066266	0.444489313573077
ITIH2	0.0632241689905503	3.71788524238204	3.88180767997457	0.0488119753012845	0.444489313573077
HS6ST1	-0.272191821917101	3.82924356420975	3.88171733014877	0.0488146019916857	0.444489313573077
GCKR	-0.0700814693083465	3.71907849021832	3.88140989927423	0.0488235408769615	0.444489313573077
ANKRD18A	0.261153616027731	3.83041575049656	3.8813453150849	0.0488254189517904	0.444489313573077
RP5-1092A3.4	0.192632318092203	4.18871985741041	3.88117377486867	0.0488304076229217	0.444489313573077
CDKN1C	-0.26637940826189	3.79623189806418	3.88083906505216	0.0488401430834345	0.444489313573077
WWOX	0.164187049433158	4.38085462997199	3.88007960644677	0.0488622405034706	0.444489313573077
KIAA1210	0.0621796880428197	3.71786395901078	3.88000561520426	0.0488643939375955	0.444489313573077
NPC2	0.0731449051500441	6.39177687120747	3.87911134343346	0.0488904286642655	0.444489313573077
ACAP2	-0.0832668296997209	5.88487546849584	3.8765943340992	0.0489637844265338	0.444489313573077
NHS	0.17445850591733	3.72853786271853	3.8763635198452	0.048970517095697	0.444489313573077
RP1-207H1.3	0.0700393845573009	3.71802540189125	3.87589378090485	0.0489842220280987	0.444489313573077
CTD-2589H19.6	-0.123609401034124	3.72329781088887	3.87581592283914	0.048986493977925	0.444489313573077
GPR126	0.211428247824999	3.73449415809384	3.87469634394364	0.0490191763368574	0.444489313573077
AC012360.6	0.0568254441037322	3.71774142780503	3.87285854345265	0.0490728746988567	0.444489313573077
MME	-0.0784092653278619	3.71936464024149	3.8726284992167	0.0490796006929807	0.444489313573077
RP4-678D15.1	0.0555041166128658	3.71772165109058	3.8724924326832	0.0490835794412452	0.444489313573077
MIR296	0.136387687897204	3.72348486751202	3.8724773247567	0.0490840212361035	0.444489313573077
FGF8	0.0526076301670658	3.71764798407846	3.87125087302271	0.0491198998684613	0.444489313573077
CYSLTR1	0.183241042618724	4.24693237909412	3.87097205736245	0.04912806020777	0.444489313573077
PRRC2A	0.113756654999749	5.0510223241948	3.87076023763916	0.0491342606759282	0.444489313573077
PMPCA	-0.112085830933916	5.10546209741117	3.87068890823184	0.0491363488436823	0.444489313573077
AC012368.1	0.0688156872480386	3.71800297060376	3.86994141265267	0.0491582374078735	0.444489313573077
PGF	0.240801198242515	3.74468515889548	3.86915251760809	0.0491813494217965	0.444489313573077
SPNS2	0.223811204791625	3.73382772891997	3.86783244604075	0.0492200488197458	0.444489313573077
ATP1A2	0.0534956812004025	3.71767627477641	3.86773607795987	0.0492228752187682	0.444489313573077
PCDHGB3	0.0533104481242908	3.7176755273651	3.86766845311652	0.0492248587038789	0.444489313573077
DNAH14	0.26714184068298	3.86254405249706	3.86762232491503	0.0492262117255058	0.444489313573077
MED15	-0.0956849353079481	5.49756500987738	3.86701778298243	0.0492439476389861	0.444489313573077
RP11-10A14.6	0.0582439517766758	3.71778494872685	3.86672906071761	0.0492524204880426	0.444489313573077
RP4-705D16.3	0.0642228814956283	3.71790437394427	3.86666554665611	0.0492542845794831	0.444489313573077
ACSM2B	0.0594133514730369	3.71780896592957	3.86644028325009	0.0492608964971372	0.444489313573077
ANKRD20A3	-0.0788361821263462	3.71937179908879	3.86626446972613	0.0492660576161934	0.444489313573077
DDC8	-0.0694249931537665	3.71906446042559	3.86593507729073	0.0492757286802524	0.444489313573077
LZTS1	-0.069862765743689	3.71907073289471	3.86546836326347	0.0492894349819874	0.444489313573077
AC019186.1	0.0566399579737938	3.71773929986817	3.86534370797195	0.0492930964982602	0.444489313573077
LINC01016	0.0561072815937697	3.71773008779578	3.86527018276993	0.0492952562983759	0.444489313573077
RP11-105C19.2	0.0511655121111496	3.71762323907765	3.86478028052782	0.0493096497105709	0.444489313573077
CTD-2369P2.8	-0.126222193533296	3.72356907004383	3.8647131597188	0.0493116220771839	0.444489313573077
AC006946.15	0.0584169681409692	3.71777233070936	3.86385026209318	0.0493369860245943	0.444489313573077
AC138035.1	0.0534252736162027	3.71767960670766	3.86378552254616	0.0493388895295099	0.444489313573077
DNAH1	0.213956577962014	4.04441541853249	3.8631963974492	0.0493562148485267	0.444489313573077
AVPR2	0.0644093996907468	3.71791558909055	3.86224759156768	0.0493841313692819	0.444489313573077
